product_id,location_id,period,units_sold,stock_on_hand,revenue
P021,LOC_LONDON_OXFORD,2025-03-09,83,564,9960.0
P021,LOC_LONDON_OXFORD,2025-03-16,66,343,7920.0
P021,LOC_LONDON_OXFORD,2025-03-23,23,27,2760.0
P021,LOC_LONDON_OXFORD,2025-03-30,63,138,7560.0
P021,LOC_BIRMINGHAM,2025-01-05,66,66,7920.0
P021,LOC_BIRMINGHAM,2025-01-12,115,354,13800.0
P021,LOC_BIRMINGHAM,2025-01-19,116,619,13920.0
P021,LOC_BIRMINGHAM,2025-01-26,91,248,10920.0
P021,LOC_BIRMINGHAM,2025-02-02,74,315,8880.0
P021,LOC_BIRMINGHAM,2025-02-09,81,446,9720.0
P021,LOC_BIRMINGHAM,2025-02-16,98,413,11760.0
P021,LOC_BIRMINGHAM,2025-02-23,36,147,4320.0
P021,LOC_BIRMINGHAM,2025-03-02,40,59,4800.0
P021,LOC_BIRMINGHAM,2025-03-09,81,238,9720.0
P021,LOC_BIRMINGHAM,2025-03-16,168,1003,20160.0
P021,LOC_BIRMINGHAM,2025-03-23,197,553,23640.0
P021,LOC_BIRMINGHAM,2025-03-30,112,372,13440.0
P021,LOC_EDINBURGH,2025-01-05,74,327,8880.0
P021,LOC_EDINBURGH,2025-01-12,115,599,13800.0
P021,LOC_EDINBURGH,2025-01-19,36,234,4320.0
P021,LOC_EDINBURGH,2025-01-26,76,231,9120.0
P021,LOC_EDINBURGH,2025-02-02,32,63,3840.0
P021,LOC_EDINBURGH,2025-02-09,84,260,10080.0
P021,LOC_EDINBURGH,2025-02-16,72,317,8640.0
P021,LOC_EDINBURGH,2025-02-23,82,373,9840.0
P021,LOC_EDINBURGH,2025-03-02,65,367,7800.0
P021,LOC_EDINBURGH,2025-03-09,86,279,10320.0
P021,LOC_EDINBURGH,2025-03-16,93,474,11160.0
P021,LOC_EDINBURGH,2025-03-23,96,333,11520.0
P021,LOC_EDINBURGH,2025-03-30,55,256,6600.0
P021,LOC_BRISTOL,2025-01-05,145,386,17400.0
P021,LOC_BRISTOL,2025-01-12,135,717,16200.0
P021,LOC_BRISTOL,2025-01-19,115,487,13800.0
P021,LOC_BRISTOL,2025-01-26,38,149,4560.0
P021,LOC_BRISTOL,2025-02-02,79,452,9480.0
P021,LOC_BRISTOL,2025-02-09,53,238,6360.0
P021,LOC_BRISTOL,2025-02-16,89,316,10680.0
P021,LOC_BRISTOL,2025-02-23,24,81,2880.0
P021,LOC_BRISTOL,2025-03-02,40,215,4800.0
P021,LOC_BRISTOL,2025-03-09,77,276,9240.0
P021,LOC_BRISTOL,2025-03-16,61,236,7320.0
P021,LOC_BRISTOL,2025-03-23,66,340,7920.0
P021,LOC_BRISTOL,2025-03-30,36,46,4320.0
P022,LOC_MANCHESTER,2025-01-05,43,205,4085.0
P022,LOC_MANCHESTER,2025-01-12,47,143,4465.0
P022,LOC_MANCHESTER,2025-01-19,53,131,5035.0
P022,LOC_MANCHESTER,2025-01-26,53,444,5035.0
P022,LOC_MANCHESTER,2025-02-02,39,228,3705.0
P022,LOC_MANCHESTER,2025-02-09,27,153,2565.0
P022,LOC_MANCHESTER,2025-02-16,37,159,3515.0
P022,LOC_MANCHESTER,2025-02-23,95,330,9025.0
P022,LOC_MANCHESTER,2025-03-02,38,194,3610.0
P022,LOC_MANCHESTER,2025-03-09,28,108,2660.0
P022,LOC_MANCHESTER,2025-03-16,55,323,5225.0
P022,LOC_MANCHESTER,2025-03-23,37,151,3515.0
P022,LOC_MANCHESTER,2025-03-30,35,140,3325.0
P022,LOC_LONDON_OXFORD,2025-01-05,32,41,3040.0
P022,LOC_LONDON_OXFORD,2025-01-12,33,127,3135.0
P022,LOC_LONDON_OXFORD,2025-01-19,50,226,4750.0
P022,LOC_LONDON_OXFORD,2025-01-26,62,205,5890.0
P022,LOC_LONDON_OXFORD,2025-02-02,41,198,3895.0
P022,LOC_LONDON_OXFORD,2025-02-09,77,253,7315.0
P022,LOC_LONDON_OXFORD,2025-02-16,48,147,4560.0
P022,LOC_LONDON_OXFORD,2025-02-23,35,143,3325.0
P022,LOC_LONDON_OXFORD,2025-03-02,58,228,5510.0
P022,LOC_LONDON_OXFORD,2025-03-09,11,78,1045.0
P022,LOC_LONDON_OXFORD,2025-03-16,58,109,5510.0
P022,LOC_LONDON_OXFORD,2025-03-23,20,127,1900.0
P022,LOC_LONDON_OXFORD,2025-03-30,55,165,5225.0
P022,LOC_BIRMINGHAM,2025-01-05,83,494,7885.0
P022,LOC_BIRMINGHAM,2025-01-12,33,33,3135.0
P022,LOC_BIRMINGHAM,2025-01-19,81,124,7695.0
P022,LOC_BIRMINGHAM,2025-01-26,46,111,4370.0
P022,LOC_BIRMINGHAM,2025-02-02,92,394,8740.0
P022,LOC_BIRMINGHAM,2025-02-09,41,91,3895.0
P022,LOC_BIRMINGHAM,2025-02-16,43,232,4085.0
P022,LOC_BIRMINGHAM,2025-02-23,29,117,2755.0
P022,LOC_BIRMINGHAM,2025-03-02,37,265,3515.0
P022,LOC_BIRMINGHAM,2025-03-09,70,409,6650.0
P022,LOC_BIRMINGHAM,2025-03-16,41,130,3895.0
P022,LOC_BIRMINGHAM,2025-03-23,58,284,5510.0
P022,LOC_BIRMINGHAM,2025-03-30,51,135,4845.0
P022,LOC_EDINBURGH,2025-01-05,47,163,4465.0
P022,LOC_EDINBURGH,2025-01-12,33,70,3135.0
P022,LOC_EDINBURGH,2025-01-19,43,92,4085.0
P022,LOC_EDINBURGH,2025-01-26,35,191,3325.0
P022,LOC_EDINBURGH,2025-02-02,52,120,4940.0
P022,LOC_EDINBURGH,2025-02-09,67,203,6365.0
P022,LOC_EDINBURGH,2025-02-16,32,110,3040.0
P022,LOC_EDINBURGH,2025-02-23,87,325,8265.0
P022,LOC_EDINBURGH,2025-03-02,45,78,4275.0
P022,LOC_EDINBURGH,2025-03-09,52,139,4940.0
P022,LOC_EDINBURGH,2025-03-16,63,373,5985.0
P022,LOC_EDINBURGH,2025-03-23,45,45,4275.0
P022,LOC_EDINBURGH,2025-03-30,75,320,7125.0
P022,LOC_BRISTOL,2025-01-05,88,457,8360.0
P022,LOC_BRISTOL,2025-01-12,58,223,5510.0
P022,LOC_BRISTOL,2025-01-19,92,417,8740.0
P022,LOC_BRISTOL,2025-01-26,88,365,8360.0
P022,LOC_BRISTOL,2025-02-02,41,181,3895.0
P022,LOC_BRISTOL,2025-02-09,41,216,3895.0
P022,LOC_BRISTOL,2025-02-16,36,64,3420.0
P022,LOC_BRISTOL,2025-02-23,57,256,5415.0
P022,LOC_BRISTOL,2025-03-02,114,574,10830.0
P022,LOC_BRISTOL,2025-03-09,92,443,8740.0
P022,LOC_BRISTOL,2025-03-16,39,171,3705.0
P022,LOC_BRISTOL,2025-03-23,79,201,7505.0
P022,LOC_BRISTOL,2025-03-30,35,125,3325.0
P023,LOC_MANCHESTER,2025-01-05,31,215,1239.69
P023,LOC_MANCHESTER,2025-01-12,21,83,839.79
P023,LOC_MANCHESTER,2025-01-19,23,61,919.77
P023,LOC_MANCHESTER,2025-01-26,12,70,479.88
P023,LOC_MANCHESTER,2025-02-02,23,23,919.77
P023,LOC_MANCHESTER,2025-02-09,21,61,839.79
P023,LOC_MANCHESTER,2025-02-16,22,70,879.78
P023,LOC_MANCHESTER,2025-02-23,21,70,839.79
P023,LOC_MANCHESTER,2025-03-02,30,135,1199.7
P023,LOC_MANCHESTER,2025-03-09,18,100,719.82
P023,LOC_MANCHESTER,2025-03-16,30,90,1199.7
P023,LOC_MANCHESTER,2025-03-23,30,172,1199.7
P023,LOC_MANCHESTER,2025-03-30,28,120,1119.72
P023,LOC_LONDON_OXFORD,2025-01-05,39,68,1559.61
P023,LOC_LONDON_OXFORD,2025-01-12,17,75,679.83
P023,LOC_LONDON_OXFORD,2025-01-19,39,61,1559.61
P023,LOC_LONDON_OXFORD,2025-01-26,26,76,1039.74
P023,LOC_LONDON_OXFORD,2025-02-02,43,149,1719.57
P023,LOC_LONDON_OXFORD,2025-02-09,13,32,519.87
P023,LOC_LONDON_OXFORD,2025-02-16,18,51,719.82
P023,LOC_LONDON_OXFORD,2025-02-23,27,40,1079.73
P023,LOC_LONDON_OXFORD,2025-03-02,19,51,759.81
P023,LOC_LONDON_OXFORD,2025-03-09,23,45,919.77
P023,LOC_LONDON_OXFORD,2025-03-16,33,150,1319.67
P023,LOC_LONDON_OXFORD,2025-03-23,9,28,359.91
P023,LOC_LONDON_OXFORD,2025-03-30,33,91,1319.67
P023,LOC_BIRMINGHAM,2025-01-05,47,112,1879.53
P023,LOC_BIRMINGHAM,2025-01-12,17,64,679.83
P023,LOC_BIRMINGHAM,2025-01-19,34,36,1359.66
P023,LOC_BIRMINGHAM,2025-01-26,43,255,1719.57
P023,LOC_BIRMINGHAM,2025-02-02,23,38,919.77
P023,LOC_BIRMINGHAM,2025-02-09,28,39,1119.72
P023,LOC_BIRMINGHAM,2025-02-16,53,144,2119.47
P023,LOC_BIRMINGHAM,2025-02-23,23,23,919.77
P023,LOC_BIRMINGHAM,2025-03-02,56,133,2239.44
P023,LOC_BIRMINGHAM,2025-03-09,52,241,2079.48
P023,LOC_BIRMINGHAM,2025-03-16,31,88,1239.69
P023,LOC_BIRMINGHAM,2025-03-23,18,64,719.82
P023,LOC_BIRMINGHAM,2025-03-30,43,174,1719.57
P023,LOC_EDINBURGH,2025-01-05,41,101,1639.59
P023,LOC_EDINBURGH,2025-01-12,14,64,559.86
P023,LOC_EDINBURGH,2025-01-19,38,112,1519.62
P023,LOC_EDINBURGH,2025-01-26,15,58,599.85
P023,LOC_EDINBURGH,2025-02-02,39,230,1559.61
P023,LOC_EDINBURGH,2025-02-09,40,164,1599.6
P023,LOC_EDINBURGH,2025-02-16,16,38,639.84
P023,LOC_EDINBURGH,2025-02-23,20,72,799.8
P023,LOC_EDINBURGH,2025-03-02,55,137,2199.45
P023,LOC_EDINBURGH,2025-03-09,17,123,679.83
P023,LOC_EDINBURGH,2025-03-16,46,88,1839.54
P023,LOC_EDINBURGH,2025-03-23,28,100,1119.72
P023,LOC_EDINBURGH,2025-03-30,28,70,1119.72
P023,LOC_BRISTOL,2025-01-05,15,99,599.85
P023,LOC_BRISTOL,2025-01-12,29,117,1159.71
P023,LOC_BRISTOL,2025-01-19,27,91,1079.73
P023,LOC_BRISTOL,2025-01-26,53,196,2119.47
P023,LOC_BRISTOL,2025-02-02,39,204,1559.61
P023,LOC_BRISTOL,2025-02-09,22,116,879.78
P023,LOC_BRISTOL,2025-02-16,17,85,679.83
P023,LOC_BRISTOL,2025-02-23,15,51,599.85
P023,LOC_BRISTOL,2025-03-02,28,177,1119.72
P023,LOC_BRISTOL,2025-03-09,58,255,2319.42
P023,LOC_BRISTOL,2025-03-16,18,72,719.82
P023,LOC_BRISTOL,2025-03-23,29,91,1159.71
P023,LOC_BRISTOL,2025-03-30,33,155,1319.67
P024,LOC_MANCHESTER,2025-01-05,126,469,6930.0
P024,LOC_MANCHESTER,2025-01-12,79,446,4345.0
P024,LOC_MANCHESTER,2025-01-19,146,934,8030.0
P024,LOC_MANCHESTER,2025-01-26,152,308,8360.0
P024,LOC_MANCHESTER,2025-02-02,138,561,7590.0
P024,LOC_MANCHESTER,2025-02-09,131,350,7205.0
P024,LOC_MANCHESTER,2025-02-16,144,439,7920.0
P024,LOC_MANCHESTER,2025-02-23,153,269,8415.0
P024,LOC_MANCHESTER,2025-03-02,66,172,3630.0
P024,LOC_MANCHESTER,2025-03-09,44,101,2420.0
P024,LOC_MANCHESTER,2025-03-16,154,785,8470.0
P024,LOC_MANCHESTER,2025-03-23,117,298,6435.0
P024,LOC_MANCHESTER,2025-03-30,73,527,4015.0
P024,LOC_LONDON_OXFORD,2025-01-05,64,190,3520.0
P024,LOC_LONDON_OXFORD,2025-01-12,88,343,4840.0
P024,LOC_LONDON_OXFORD,2025-01-19,178,422,9790.0
P024,LOC_LONDON_OXFORD,2025-01-26,98,391,5390.0
P024,LOC_LONDON_OXFORD,2025-02-02,91,378,5005.0
P024,LOC_LONDON_OXFORD,2025-02-09,63,307,3465.0
P024,LOC_LONDON_OXFORD,2025-02-16,111,456,6105.0
P024,LOC_LONDON_OXFORD,2025-02-23,125,458,6875.0
P024,LOC_LONDON_OXFORD,2025-03-02,61,156,3355.0
P024,LOC_LONDON_OXFORD,2025-03-09,59,214,3245.0
P024,LOC_LONDON_OXFORD,2025-03-16,101,343,5555.0
P024,LOC_LONDON_OXFORD,2025-03-23,102,522,5610.0
P024,LOC_LONDON_OXFORD,2025-03-30,112,539,6160.0
P024,LOC_BIRMINGHAM,2025-01-05,112,651,6160.0
P024,LOC_BIRMINGHAM,2025-01-12,207,1117,11385.0
P024,LOC_BIRMINGHAM,2025-01-19,272,1248,14960.0
P024,LOC_BIRMINGHAM,2025-01-26,128,521,7040.0
P024,LOC_BIRMINGHAM,2025-02-02,210,741,11550.0
P024,LOC_BIRMINGHAM,2025-02-09,143,454,7865.0
P024,LOC_BIRMINGHAM,2025-02-16,121,440,6655.0
P024,LOC_BIRMINGHAM,2025-02-23,104,299,5720.0
P024,LOC_BIRMINGHAM,2025-03-02,279,822,15345.0
P024,LOC_BIRMINGHAM,2025-03-09,257,1436,14135.0
P024,LOC_BIRMINGHAM,2025-03-16,194,1084,10670.0
P024,LOC_BIRMINGHAM,2025-03-23,149,574,8195.0
P024,LOC_BIRMINGHAM,2025-03-30,289,1799,15895.0
P024,LOC_EDINBURGH,2025-01-05,64,303,3520.0
P024,LOC_EDINBURGH,2025-01-12,56,244,3080.0
P024,LOC_EDINBURGH,2025-01-19,93,442,5115.0
P024,LOC_EDINBURGH,2025-01-26,140,537,7700.0
P024,LOC_EDINBURGH,2025-02-02,96,492,5280.0
P024,LOC_EDINBURGH,2025-02-09,145,823,7975.0
P024,LOC_EDINBURGH,2025-02-16,178,534,9790.0
P024,LOC_EDINBURGH,2025-02-23,94,308,5170.0
P024,LOC_EDINBURGH,2025-03-02,205,347,11275.0
P024,LOC_EDINBURGH,2025-03-09,65,350,3575.0
P024,LOC_EDINBURGH,2025-03-16,109,279,5995.0
P024,LOC_EDINBURGH,2025-03-23,110,735,6050.0
P024,LOC_EDINBURGH,2025-03-30,53,239,2915.0
P024,LOC_BRISTOL,2025-01-05,127,789,6985.0
P024,LOC_BRISTOL,2025-01-12,185,913,10175.0
P024,LOC_BRISTOL,2025-01-19,135,374,7425.0
P024,LOC_BRISTOL,2025-01-26,271,1701,14905.0
P024,LOC_BRISTOL,2025-02-02,142,501,7810.0
P024,LOC_BRISTOL,2025-02-09,212,533,11660.0
P024,LOC_BRISTOL,2025-02-16,115,429,6325.0
P024,LOC_BRISTOL,2025-02-23,116,597,6380.0
P024,LOC_BRISTOL,2025-03-02,93,407,5115.0
P024,LOC_BRISTOL,2025-03-09,119,357,6545.0
P024,LOC_BRISTOL,2025-03-16,138,892,7590.0
P024,LOC_BRISTOL,2025-03-23,145,695,7975.0
P024,LOC_BRISTOL,2025-03-30,165,759,9075.0
P025,LOC_MANCHESTER,2025-01-05,87,494,17399.13
P025,LOC_MANCHESTER,2025-01-12,64,343,12799.36
P025,LOC_MANCHESTER,2025-01-19,63,270,12599.37
P025,LOC_MANCHESTER,2025-01-26,58,58,11599.42
P025,LOC_MANCHESTER,2025-02-02,83,181,16599.17
P025,LOC_MANCHESTER,2025-02-09,70,276,13999.3
P025,LOC_MANCHESTER,2025-02-16,67,369,13399.33
P025,LOC_MANCHESTER,2025-02-23,126,503,25198.74
P025,LOC_MANCHESTER,2025-03-02,38,148,7599.62
P025,LOC_MANCHESTER,2025-03-09,120,388,23998.8
P025,LOC_MANCHESTER,2025-03-16,119,417,23798.81
P025,LOC_MANCHESTER,2025-03-23,154,487,30798.46
P025,LOC_MANCHESTER,2025-03-30,120,804,23998.8
P025,LOC_LONDON_OXFORD,2025-01-05,80,311,15999.2
P025,LOC_LONDON_OXFORD,2025-01-12,63,338,12599.37
P025,LOC_LONDON_OXFORD,2025-01-19,95,343,18999.05
P025,LOC_LONDON_OXFORD,2025-01-26,154,460,30798.46
P025,LOC_LONDON_OXFORD,2025-02-02,104,657,20798.96
P025,LOC_LONDON_OXFORD,2025-02-09,38,136,7599.62
P025,LOC_LONDON_OXFORD,2025-02-16,59,381,11799.41
P025,LOC_LONDON_OXFORD,2025-02-23,51,138,10199.49
P025,LOC_LONDON_OXFORD,2025-03-02,83,387,16599.17
P025,LOC_LONDON_OXFORD,2025-03-09,73,423,14599.27
P025,LOC_LONDON_OXFORD,2025-03-16,100,352,19999.0
P025,LOC_LONDON_OXFORD,2025-03-23,52,208,10399.48
P025,LOC_LONDON_OXFORD,2025-03-30,94,149,18799.06
P025,LOC_BIRMINGHAM,2025-01-05,51,243,10199.49
P025,LOC_BIRMINGHAM,2025-01-12,204,651,40797.96
P025,LOC_BIRMINGHAM,2025-01-19,149,225,29798.51
P025,LOC_BIRMINGHAM,2025-01-26,204,736,40797.96
P025,LOC_BIRMINGHAM,2025-02-02,98,213,19599.02
P025,LOC_BIRMINGHAM,2025-02-09,162,823,32398.38
P025,LOC_BIRMINGHAM,2025-02-16,97,402,19399.03
P025,LOC_BIRMINGHAM,2025-02-23,317,548,63396.83
P025,LOC_BIRMINGHAM,2025-03-02,69,383,13799.31
P025,LOC_BIRMINGHAM,2025-03-09,136,422,27198.64
P025,LOC_BIRMINGHAM,2025-03-16,210,993,41997.9
P025,LOC_BIRMINGHAM,2025-03-23,94,480,18799.06
P025,LOC_BIRMINGHAM,2025-03-30,114,333,22798.86
P025,LOC_EDINBURGH,2025-01-05,148,882,29598.52
P025,LOC_EDINBURGH,2025-01-12,93,248,18599.07
P025,LOC_EDINBURGH,2025-01-19,100,289,19999.0
P025,LOC_EDINBURGH,2025-01-26,47,280,9399.53
P025,LOC_EDINBURGH,2025-02-02,125,605,24998.75
P025,LOC_EDINBURGH,2025-02-09,41,155,8199.59
P025,LOC_EDINBURGH,2025-02-16,176,918,35198.24
P025,LOC_EDINBURGH,2025-02-23,118,637,23598.82
P025,LOC_EDINBURGH,2025-03-02,136,641,27198.64
P025,LOC_EDINBURGH,2025-03-09,125,298,24998.75
P025,LOC_EDINBURGH,2025-03-16,119,636,23798.81
P025,LOC_EDINBURGH,2025-03-23,156,498,31198.44
P025,LOC_EDINBURGH,2025-03-30,169,882,33798.31
P025,LOC_BRISTOL,2025-01-05,245,719,48997.55
P025,LOC_BRISTOL,2025-01-12,95,343,18999.05
P025,LOC_BRISTOL,2025-01-19,131,415,26198.69
P025,LOC_BRISTOL,2025-01-26,166,513,33198.34
P025,LOC_BRISTOL,2025-02-02,117,331,23398.83
P025,LOC_BRISTOL,2025-02-09,50,116,9999.5
P025,LOC_BRISTOL,2025-02-16,147,377,29398.53
P025,LOC_BRISTOL,2025-02-23,47,200,9399.53
P025,LOC_BRISTOL,2025-03-02,177,711,35398.23
P025,LOC_BRISTOL,2025-03-09,184,307,36798.16
P025,LOC_BRISTOL,2025-03-16,64,216,12799.36
P025,LOC_BRISTOL,2025-03-23,233,1217,46597.67
P025,LOC_BRISTOL,2025-03-30,124,616,24798.76
P026,LOC_MANCHESTER,2025-01-05,191,717,16235.0
P026,LOC_MANCHESTER,2025-01-12,155,670,13175.0
P026,LOC_MANCHESTER,2025-01-19,113,328,9605.0
P026,LOC_MANCHESTER,2025-01-26,132,561,11220.0
P026,LOC_MANCHESTER,2025-02-02,91,240,7735.0
P026,LOC_MANCHESTER,2025-02-09,174,377,14790.0
P026,LOC_MANCHESTER,2025-02-16,124,609,10540.0
P026,LOC_MANCHESTER,2025-02-23,118,770,10030.0
P026,LOC_MANCHESTER,2025-03-02,190,856,16150.0
P026,LOC_MANCHESTER,2025-03-09,143,537,12155.0
P026,LOC_MANCHESTER,2025-03-16,53,197,4505.0
P026,LOC_MANCHESTER,2025-03-23,165,783,14025.0
P026,LOC_MANCHESTER,2025-03-30,76,492,6460.0
P026,LOC_LONDON_OXFORD,2025-01-05,80,158,6800.0
P026,LOC_LONDON_OXFORD,2025-01-12,72,435,6120.0
P026,LOC_LONDON_OXFORD,2025-01-19,63,270,5355.0
P026,LOC_LONDON_OXFORD,2025-01-26,97,157,8245.0
P026,LOC_LONDON_OXFORD,2025-02-02,83,321,7055.0
P026,LOC_LONDON_OXFORD,2025-02-09,107,290,9095.0
P026,LOC_LONDON_OXFORD,2025-02-16,77,365,6545.0
P026,LOC_LONDON_OXFORD,2025-02-23,128,404,10880.0
P026,LOC_LONDON_OXFORD,2025-03-02,126,653,10710.0
P026,LOC_LONDON_OXFORD,2025-03-09,121,496,10285.0
P026,LOC_LONDON_OXFORD,2025-03-16,165,758,14025.0
P026,LOC_LONDON_OXFORD,2025-03-23,100,371,8500.0
P026,LOC_LONDON_OXFORD,2025-03-30,147,513,12495.0
P026,LOC_BIRMINGHAM,2025-01-05,27,134,2295.0
P026,LOC_BIRMINGHAM,2025-01-12,19,37,1615.0
P026,LOC_BIRMINGHAM,2025-01-19,16,69,1360.0
P026,LOC_BIRMINGHAM,2025-01-26,20,57,1700.0
P026,LOC_BIRMINGHAM,2025-02-02,28,145,2380.0
P026,LOC_BIRMINGHAM,2025-02-09,7,26,595.0
P026,LOC_BIRMINGHAM,2025-02-16,20,161,1700.0
P026,LOC_BIRMINGHAM,2025-02-23,10,11,850.0
P026,LOC_BIRMINGHAM,2025-03-02,10,46,850.0
P026,LOC_BIRMINGHAM,2025-03-09,22,25,1870.0
P026,LOC_BIRMINGHAM,2025-03-16,19,19,1615.0
P026,LOC_BIRMINGHAM,2025-03-23,3,18,255.0
P026,LOC_BIRMINGHAM,2025-03-30,7,33,595.0
P026,LOC_EDINBURGH,2025-01-05,110,537,9350.0
P026,LOC_EDINBURGH,2025-01-12,78,394,6630.0
P026,LOC_EDINBURGH,2025-01-19,268,268,22780.0
P026,LOC_EDINBURGH,2025-01-26,150,238,12750.0
P026,LOC_EDINBURGH,2025-02-02,212,390,18020.0
P026,LOC_EDINBURGH,2025-02-09,155,491,13175.0
P026,LOC_EDINBURGH,2025-02-16,45,156,3825.0
P026,LOC_EDINBURGH,2025-02-23,164,749,13940.0
P026,LOC_EDINBURGH,2025-03-02,151,669,12835.0
P026,LOC_EDINBURGH,2025-03-09,151,676,12835.0
P026,LOC_EDINBURGH,2025-03-16,118,565,10030.0
P026,LOC_EDINBURGH,2025-03-23,204,824,17340.0
P026,LOC_EDINBURGH,2025-03-30,130,419,11050.0
P026,LOC_BRISTOL,2025-01-05,208,904,17680.0
P026,LOC_BRISTOL,2025-01-12,108,742,9180.0
P026,LOC_BRISTOL,2025-01-19,111,276,9435.0
P026,LOC_BRISTOL,2025-01-26,264,1601,22440.0
P026,LOC_BRISTOL,2025-02-02,79,534,6715.0
P026,LOC_BRISTOL,2025-02-09,149,920,12665.0
P026,LOC_BRISTOL,2025-02-16,194,848,16490.0
P026,LOC_BRISTOL,2025-02-23,139,167,11815.0
P026,LOC_BRISTOL,2025-03-02,204,1000,17340.0
P026,LOC_BRISTOL,2025-03-09,103,447,8755.0
P026,LOC_BRISTOL,2025-03-16,185,786,15725.0
P026,LOC_BRISTOL,2025-03-23,274,274,23290.0
P026,LOC_BRISTOL,2025-03-30,331,572,28135.0
P027,LOC_MANCHESTER,2025-01-05,24,78,840.0
P027,LOC_MANCHESTER,2025-01-12,69,292,2415.0
P027,LOC_MANCHESTER,2025-01-19,50,444,1750.0
P027,LOC_MANCHESTER,2025-01-26,26,33,910.0
P027,LOC_MANCHESTER,2025-02-02,71,139,2485.0
P027,LOC_MANCHESTER,2025-02-09,57,347,1995.0
P027,LOC_MANCHESTER,2025-02-16,49,55,1715.0
P027,LOC_MANCHESTER,2025-02-23,36,44,1260.0
P027,LOC_MANCHESTER,2025-03-02,62,355,2170.0
P027,LOC_MANCHESTER,2025-03-09,43,206,1505.0
P027,LOC_MANCHESTER,2025-03-16,32,52,1120.0
P027,LOC_MANCHESTER,2025-03-23,24,110,840.0
P027,LOC_MANCHESTER,2025-03-30,81,465,2835.0
P027,LOC_LONDON_OXFORD,2025-01-05,56,151,1960.0
P027,LOC_LONDON_OXFORD,2025-01-12,28,28,980.0
P027,LOC_LONDON_OXFORD,2025-01-19,75,231,2625.0
P027,LOC_LONDON_OXFORD,2025-01-26,59,247,2065.0
P027,LOC_LONDON_OXFORD,2025-02-02,90,345,3150.0
P027,LOC_LONDON_OXFORD,2025-02-09,72,352,2520.0
P027,LOC_LONDON_OXFORD,2025-02-16,39,309,1365.0
P027,LOC_LONDON_OXFORD,2025-02-23,52,221,1820.0
P027,LOC_LONDON_OXFORD,2025-03-02,45,160,1575.0
P027,LOC_LONDON_OXFORD,2025-03-09,47,150,1645.0
P027,LOC_LONDON_OXFORD,2025-03-16,36,174,1260.0
P027,LOC_LONDON_OXFORD,2025-03-23,42,257,1470.0
P027,LOC_LONDON_OXFORD,2025-03-30,65,215,2275.0
P027,LOC_BIRMINGHAM,2025-01-05,84,386,2940.0
P027,LOC_BIRMINGHAM,2025-01-12,52,224,1820.0
P027,LOC_BIRMINGHAM,2025-01-19,61,200,2135.0
P027,LOC_BIRMINGHAM,2025-01-26,118,672,4130.0
P027,LOC_BIRMINGHAM,2025-02-02,44,110,1540.0
P027,LOC_BIRMINGHAM,2025-02-09,49,119,1715.0
P027,LOC_BIRMINGHAM,2025-02-16,73,355,2555.0
P027,LOC_BIRMINGHAM,2025-02-23,85,286,2975.0
P027,LOC_BIRMINGHAM,2025-03-02,65,303,2275.0
P027,LOC_BIRMINGHAM,2025-03-09,39,75,1365.0
P027,LOC_BIRMINGHAM,2025-03-16,36,38,1260.0
P027,LOC_BIRMINGHAM,2025-03-23,75,589,2625.0
P027,LOC_BIRMINGHAM,2025-03-30,82,189,2870.0
P027,LOC_EDINBURGH,2025-01-05,80,221,2800.0
P027,LOC_EDINBURGH,2025-01-12,30,163,1050.0
P027,LOC_EDINBURGH,2025-01-19,42,75,1470.0
P027,LOC_EDINBURGH,2025-01-26,36,143,1260.0
P027,LOC_EDINBURGH,2025-02-02,83,424,2905.0
P027,LOC_EDINBURGH,2025-02-09,94,457,3290.0
P027,LOC_EDINBURGH,2025-02-16,65,366,2275.0
P027,LOC_EDINBURGH,2025-02-23,22,58,770.0
P027,LOC_EDINBURGH,2025-03-02,99,392,3465.0
P027,LOC_EDINBURGH,2025-03-09,85,495,2975.0
P027,LOC_EDINBURGH,2025-03-16,57,270,1995.0
P027,LOC_EDINBURGH,2025-03-23,19,67,665.0
P027,LOC_EDINBURGH,2025-03-30,89,629,3115.0
P027,LOC_BRISTOL,2025-01-05,134,572,4690.0
P027,LOC_BRISTOL,2025-01-12,50,285,1750.0
P027,LOC_BRISTOL,2025-01-19,36,215,1260.0
P027,LOC_BRISTOL,2025-01-26,123,424,4305.0
P027,LOC_BRISTOL,2025-02-02,41,213,1435.0
P027,LOC_BRISTOL,2025-02-09,99,693,3465.0
P027,LOC_BRISTOL,2025-02-16,88,463,3080.0
P027,LOC_BRISTOL,2025-02-23,95,551,3325.0
P027,LOC_BRISTOL,2025-03-02,86,419,3010.0
P027,LOC_BRISTOL,2025-03-09,52,244,1820.0
P027,LOC_BRISTOL,2025-03-16,30,112,1050.0
P027,LOC_BRISTOL,2025-03-23,84,305,2940.0
P027,LOC_BRISTOL,2025-03-30,51,260,1785.0
P028,LOC_MANCHESTER,2025-01-05,176,758,7920.0
P028,LOC_MANCHESTER,2025-01-12,48,231,2160.0
P028,LOC_MANCHESTER,2025-01-19,123,517,5535.0
P028,LOC_MANCHESTER,2025-01-26,77,279,3465.0
P028,LOC_MANCHESTER,2025-02-02,130,282,5850.0
P028,LOC_MANCHESTER,2025-02-09,51,195,2295.0
P028,LOC_MANCHESTER,2025-02-16,151,643,6795.0
